Date,Open,High,Low,Close,Adj Close,Volume
2000-04-17,133.144531,133.144531,133.144531,133.144531,-2.381416,215680
2000-04-18,133.144531,138.671875,122.493752,122.773438,-2.195920,22896448
2000-04-19,124.843750,131.093750,112.952347,112.952347,-2.020260,20941760
2000-04-20,111.328125,121.875000,103.922653,118.065628,-2.111715,33740352
2000-04-21,null,null,null,null,null,null
2000-04-24,122.500000,124.218750,112.515625,113.570313,-2.031312,15420864
2000-04-25,112.500000,116.375000,104.531250,113.992188,-2.038858,18819648
2000-04-26,115.156250,123.110939,115.156250,123.110939,-2.201955,12706048
2000-04-27,124.140625,127.328125,120.468750,124.492188,-2.226661,23550208
2000-04-28,125.781250,131.250000,124.550781,126.562500,-2.263690,15581824
2000-05-01,null,null,null,null,null,null
2000-05-02,131.250000,134.375000,120.734375,123.000000,-2.199971,16859968
2000-05-03,122.187500,123.281250,109.548439,120.312500,-2.151903,20732352
2000-05-04,121.085938,128.515625,117.187500,127.687500,-2.283812,18527424
2000-05-05,128.000000,136.328125,128.000000,132.812500,-2.375477,19519488
2000-05-08,135.781250,135.937500,117.500000,118.012497,-2.110765,37562112
2000-05-09,117.265625,124.125000,110.343750,123.828125,-2.214784,22605952
2000-05-10,124.390625,125.468750,117.984375,120.312500,-2.151903,16757248
2000-05-11,119.546875,119.546875,108.211716,112.343750,-2.009374,29654976
2000-05-12,111.375000,114.046875,105.703125,106.718750,-1.908766,22173824
2000-05-15,104.156250,112.500000,95.500000,108.906250,-1.947891,33014848
2000-05-16,109.765625,111.109375,105.312500,108.281250,-1.936713,24559744
2000-05-17,108.906250,116.390625,107.062500,109.269531,-1.954389,23478272
2000-05-18,108.593750,109.375000,105.625000,108.343750,-1.937830,13218304
2000-05-19,107.421875,107.421875,98.437500,100.890625,-1.804524,31762432
2000-05-22,92.819534,97.656250,91.406250,91.625000,-1.638800,26614784
2000-05-23,91.250000,96.718750,87.515625,96.562500,-1.727112,32309248
2000-05-24,96.171875,96.171875,89.875000,94.140625,-1.683794,30662272
2000-05-25,95.125000,98.593750,93.750000,94.185158,-1.684591,25300928
2000-05-26,94.843750,95.937500,91.109375,93.593750,-1.674013,26270464
2000-05-29,90.643753,93.187500,87.500000,91.813278,-1.642167,20502976
2000-05-30,92.500000,98.671875,91.796875,97.898438,-1.751006,25267456
2000-05-31,98.812500,109.646095,98.812500,109.218750,-1.953481,22762304
2000-06-01,109.062500,111.328125,106.265625,108.856247,-1.946997,23550144
2000-06-02,109.218750,119.062500,109.218750,117.578125,-2.102997,25152128
2000-06-05,126.983597,131.686722,122.187500,125.128906,-2.238049,25250048
2000-06-06,126.562500,128.046875,122.031250,124.807030,-2.232291,29454080
2000-06-07,124.218750,125.593750,120.390625,121.022659,-2.164605,26161472
2000-06-08,121.562500,124.984375,121.562500,123.575783,-2.210270,18471296
2000-06-09,123.750000,127.656250,122.656250,122.814842,-2.196660,25843968
2000-06-12,125.937500,125.937500,120.781250,121.342972,-2.170334,14986112
2000-06-13,120.328125,122.656250,116.406250,121.920311,-2.180661,21043264
2000-06-14,122.484375,123.746872,121.093750,122.599220,-2.192803,16373184
2000-06-15,121.906250,131.093750,121.093750,129.631256,-2.318578,40785024
2000-06-16,129.687500,132.343750,127.359375,131.714066,-2.355830,28036480
2000-06-19,132.796875,136.171875,130.156250,133.912506,-2.395152,35657664
2000-06-20,134.062500,139.265625,134.062500,137.103119,-2.452219,25055872
2000-06-21,137.810944,139.656250,131.437500,131.863281,-2.358500,28012032
2000-06-22,132.343750,134.218750,130.468750,132.895309,-2.376959,14657216
2000-06-23,132.421875,132.421875,127.500000,128.160156,-2.292265,19060096
2000-06-26,125.000000,127.812500,122.828125,126.396873,-2.260728,15189056
2000-06-27,125.781250,130.234375,124.984375,127.471092,-2.279941,21777856
2000-06-28,126.578125,128.906250,125.392967,128.860931,-2.304800,13256512
2000-06-29,129.140625,134.328125,129.140625,130.483597,-2.333823,16637696
2000-06-30,130.078125,130.390625,127.343750,129.982025,-2.324852,13620800
2000-07-03,null,null,null,null,null,null
2000-07-04,135.390625,137.734375,134.784378,136.383591,-2.439350,25247744
2000-07-05,136.250000,136.703125,133.593750,133.812500,-2.393363,16072768
2000-07-06,133.593750,133.593750,130.796875,132.097656,-2.362691,10869504
2000-07-07,132.468750,134.171875,132.207031,132.547653,-2.370740,12169600
2000-07-10,132.968750,134.339066,129.304688,130.100784,-2.326976,18894208
2000-07-11,130.467194,133.484375,129.063278,129.337494,-2.313324,38426880
2000-07-12,129.063278,131.203125,126.114059,131.129684,-2.345379,30825984
2000-07-13,131.234375,132.281250,123.687500,124.445313,-2.225822,26415488
2000-07-14,124.140625,124.984375,119.531250,120.809372,-2.160790,56766208
2000-07-17,121.390625,122.328125,118.984375,119.541405,-2.138111,32107968
2000-07-18,119.296875,120.265625,115.234375,116.814842,-2.089344,37391232
2000-07-19,116.437500,116.734375,112.657028,114.007034,-2.039124,32937152
2000-07-20,113.750000,115.078125,112.828125,114.703903,-2.051588,22066944
2000-07-21,114.843750,117.000000,113.312500,113.548439,-2.030921,29799424
2000-07-24,111.281250,111.281250,105.937500,106.171875,-1.898985,29857536
2000-07-25,105.859375,112.640625,99.421875,112.210159,-2.006984,57204736
2000-07-26,112.578125,113.093750,103.233597,103.253906,-1.846794,37418048
2000-07-27,100.781250,107.000000,100.015625,105.967186,-1.895323,41554496
2000-07-28,106.640625,110.156250,105.234375,108.657028,-1.943434,35454336
2000-07-31,105.894531,108.203125,104.671875,106.264847,-1.900648,22276288
2000-08-01,106.625000,108.121872,105.390625,106.012497,-1.896134,21963904
2000-08-02,105.625000,105.625000,101.281250,103.857811,-1.857595,26400832
2000-08-03,102.734375,102.734375,100.015625,100.810158,-1.803085,22894336
2000-08-04,101.390625,103.125000,97.735939,98.250000,-1.757294,34160832
2000-08-07,99.218750,101.562500,98.906250,101.562500,-1.816541,25568256
2000-08-08,101.890625,117.656250,101.890625,117.402344,-2.099852,80903744
2000-08-09,117.656250,121.875000,117.402344,118.610153,-2.121454,40153088
2000-08-10,117.750000,119.687500,113.281250,113.903122,-2.037265,30599104
2000-08-11,113.281250,116.953125,111.890625,113.366409,-2.027666,41177280
2000-08-14,114.046875,114.843750,112.344528,114.033592,-2.039599,25204864
2000-08-15,null,null,null,null,null,null
2000-08-16,114.687500,121.546875,114.687500,121.082031,-2.165667,34651648
2000-08-17,121.562500,122.031250,117.578125,117.667191,-2.104589,21056832
2000-08-18,118.015625,125.387497,117.984375,124.478905,-2.226423,53979648
2000-08-21,126.406250,126.562500,123.906250,124.671875,-2.229874,37370368
2000-08-22,124.750000,134.645309,124.750000,129.852341,-2.322532,39694976
2000-08-23,129.062500,129.234375,125.000000,125.293747,-2.240998,26292096
2000-08-24,125.000000,128.984375,124.437500,128.221100,-2.293356,28287360
2000-08-25,128.906250,129.828125,125.953125,126.238281,-2.257891,28958592
2000-08-28,125.156250,127.343750,121.328125,121.573441,-2.174456,31046848
2000-08-29,121.406250,123.671875,119.531250,122.560158,-2.192104,30342144
2000-08-30,122.359375,124.359375,121.735939,122.282814,-2.187144,23551936
2000-08-31,122.265625,132.062500,121.875000,130.830475,-2.340027,72356544
2000-09-01,null,null,null,null,null,null
2000-09-04,134.359375,135.937500,133.156250,134.200775,-2.400308,41556096
2000-09-05,134.687500,135.140625,132.828125,133.388275,-2.385775,23767104
2000-09-06,133.282806,133.282806,129.375778,130.632034,-2.336478,21646848
2000-09-07,130.312500,131.936722,128.750000,130.551559,-2.335038,20590016
2000-09-08,131.171875,134.914063,131.171875,133.676559,-2.390932,42726528
2000-09-11,134.531250,138.656250,134.375000,135.753906,-2.428087,58483584
2000-09-12,136.218750,139.531250,134.453903,138.234375,-2.472452,72477312
2000-09-13,138.671875,139.453125,135.171875,135.735153,-2.427752,72211712
2000-09-14,136.359375,137.890625,130.203125,133.848434,-2.394006,81231040
2000-09-15,132.828125,134.437500,131.235931,132.935944,-2.377685,59142272
2000-09-18,131.234375,131.250000,124.609375,124.832031,-2.232740,68606848
2000-09-19,124.218750,124.218750,115.953903,120.552345,-2.156193,56810816
2000-09-20,121.078125,123.592972,118.282028,121.959373,-2.181359,25166016
2000-09-21,121.531250,121.531250,117.515625,117.614845,-2.103653,21881728
2000-09-22,117.203125,117.203125,108.593750,109.668747,-1.961530,50087744
2000-09-25,114.859375,118.441406,114.562500,118.441406,-2.118437,32045632
2000-09-26,118.441406,119.444534,112.500000,113.856247,-2.036427,41042176
2000-09-27,113.703125,117.185936,110.171875,116.516403,-2.084006,47240576
2000-09-28,115.703125,118.578125,113.484375,114.958595,-2.056143,32140160
2000-09-29,115.156250,117.109375,114.126564,114.743752,-2.052301,31049600
2000-10-02,null,null,null,null,null,null
2000-10-03,112.500000,119.031250,110.250000,118.375778,-2.117263,45972672
2000-10-04,118.046875,120.000000,115.235939,118.793747,-2.124739,35166784
2000-10-05,119.515625,120.531250,116.796875,116.982033,-2.092335,33183296
2000-10-06,116.828125,117.953125,113.046875,115.463280,-2.065171,36554752
2000-10-09,117.031250,117.375000,115.000000,115.602341,-2.067657,36982400
2000-10-10,116.000000,118.437500,113.171875,113.885941,-2.036958,67604864
2000-10-11,113.750000,113.750000,105.867966,106.257813,-1.900521,60498240
2000-10-12,106.015625,106.875000,102.515625,106.089844,-1.897518,56973696
2000-10-13,105.781250,105.781250,101.171875,101.246094,-1.810882,50545920
2000-10-16,108.515625,109.345314,101.250000,102.049217,-1.825247,59214272
2000-10-17,101.593750,103.046875,98.438278,100.795311,-1.802820,57500736
2000-10-18,100.640625,100.640625,95.346092,97.520309,-1.744243,48031808
2000-10-19,97.421875,105.078125,95.468750,104.340622,-1.866231,62299776
2000-10-20,105.078125,112.687500,105.078125,110.928909,-1.984068,70505280
2000-10-23,112.500000,113.250000,106.954689,107.919533,-1.930243,40553728
2000-10-24,107.468750,111.171875,105.468750,110.745316,-1.980785,43484416
2000-10-25,110.937500,113.515625,110.390625,113.224220,-2.071894,37842240
2000-10-26,111.734375,112.109375,110.953125,111.712502,-2.044232,6429568
2000-10-27,111.875000,113.265625,111.422653,112.511719,-2.058856,16856576
2000-10-30,112.812500,113.750000,110.468750,111.008591,-2.031350,15153088
2000-10-31,110.625000,112.107811,108.984375,112.021873,-2.049893,20662016
2000-11-01,112.187500,115.156250,112.187500,113.957031,-2.085303,21930368
2000-11-02,114.453125,116.405472,114.453125,115.600784,-2.115382,26833216
2000-11-03,116.015625,118.906250,115.484375,118.418747,-2.166950,28248192
2000-11-06,118.359375,119.685936,117.315628,118.620316,-2.170638,28347968
2000-11-07,117.968750,120.499222,117.320313,120.268753,-2.200802,31140736
2000-11-08,120.343750,125.171875,119.703125,124.948441,-2.286436,45253952
2000-11-09,123.906250,125.650780,122.656250,123.859375,-2.266507,27887104
2000-11-10,123.515625,124.140625,121.390625,122.364059,-2.239145,22335936
2000-11-13,118.578125,118.656250,114.375778,115.180466,-2.107692,34921536
2000-11-14,114.453125,120.311722,113.296875,119.662498,-2.189708,36682304
2000-11-15,120.000000,122.484375,118.354691,118.751564,-2.173039,29290752
2000-11-16,118.750000,120.312500,117.422653,117.731247,-2.154368,18754880
2000-11-17,117.656250,119.828125,115.468750,119.331253,-2.183647,29863744
2000-11-20,119.000000,120.859375,118.984375,120.032028,-2.196470,19547520
2000-11-21,119.609375,120.032028,117.968750,119.900002,-2.194055,20708480
2000-11-22,120.218750,121.515625,115.796875,115.875000,-2.120401,44987456
2000-11-23,115.781250,116.718750,114.239845,116.214066,-2.126606,20632448
2000-11-24,116.406250,117.171875,115.625000,116.284378,-2.127892,27442752
2000-11-27,118.750000,118.750000,116.953125,118.555466,-2.169450,32658432
2000-11-28,118.299217,118.299217,116.190628,116.615623,-2.133953,28910016
2000-11-29,116.250000,116.250000,113.765625,115.699219,-2.117184,29833152
2000-11-30,115.332809,115.609375,111.718750,111.854691,-2.046833,34480512
2000-12-01,111.718750,114.500000,109.765625,113.511719,-2.077155,39800576
2000-12-04,113.906250,114.687500,112.203125,112.432030,-2.057398,23808704
2000-12-05,112.781250,113.421875,110.976563,112.288284,-2.054767,45036992
2000-12-06,112.781250,117.015625,112.781250,113.989845,-2.085904,40173120
2000-12-07,113.671875,114.453125,112.893753,113.693748,-2.080486,17351232
2000-12-08,113.750000,115.750000,113.000000,115.439064,-2.112424,37104832
2000-12-11,116.031250,117.968750,115.234375,116.784378,-2.137042,36423808
2000-12-12,117.156250,118.937500,116.187500,116.553909,-2.132824,40922432
2000-12-13,116.781250,120.000000,116.328125,119.114059,-2.179672,52702016
2000-12-14,119.099220,119.171875,116.971878,117.685158,-2.153525,26001024
2000-12-15,117.343750,117.343750,111.875000,112.117966,-2.051651,39245376
2000-12-18,110.625000,111.718750,108.594528,111.000000,-2.031193,50292160
2000-12-19,110.937500,110.937500,107.656250,107.896873,-1.974409,50693056
2000-12-20,107.568748,107.568748,102.468750,103.485153,-1.893678,47558464
2000-12-21,103.359375,103.359375,97.515625,98.079689,-1.794764,50919808
2000-12-22,98.078125,98.281250,90.233597,90.568748,-1.657321,75681984
2000-12-25,null,null,null,null,null,null
2000-12-26,91.015625,91.796875,85.937500,86.734375,-1.587155,80590144
2000-12-27,86.359375,89.968750,84.625000,86.017189,-1.574031,84788608
2000-12-28,86.203125,88.609375,85.609375,86.503906,-1.582938,60083200
2000-12-29,86.500000,89.734375,84.781250,89.149216,-1.631345,72678144
2001-01-01,89.359375,90.887497,87.110153,87.727341,-1.605326,54508224
2001-01-02,87.671875,89.828125,86.187500,89.408592,-1.636091,57305920
2001-01-03,89.109375,89.109375,85.546875,87.884377,-1.608199,54544704
2001-01-04,88.109375,96.515625,88.109375,95.275002,-1.743441,65806400
2001-01-05,95.015625,100.125000,94.531250,99.710938,-1.824614,46716160
2001-01-08,97.683594,99.234375,92.813278,93.861717,-1.717579,78771840
2001-01-09,94.125000,95.276566,91.250000,92.550003,-1.693576,79267456
2001-01-10,92.625000,94.078125,87.900780,88.525002,-1.619922,86631616
2001-01-11,88.546875,89.609375,86.218750,86.585159,-1.584425,51737536
2001-01-12,86.359375,91.375000,86.359375,90.592972,-1.657764,83242496
2001-01-15,91.562500,97.093750,91.031250,96.428909,-1.764556,98658560
2001-01-16,96.796875,97.406250,94.453125,95.310936,-1.744098,40517184
2001-01-17,95.593750,99.218750,95.593750,98.467186,-1.801854,55762176
2001-01-18,98.828125,101.390625,98.750000,100.410934,-1.837423,39621056
2001-01-19,100.609375,106.250000,100.609375,105.920311,-1.938240,45493952
2001-01-22,108.593750,109.187500,105.703125,106.925003,-1.956624,46246720
2001-01-23,106.640625,106.640625,104.468750,105.533592,-1.931163,34112448
2001-01-24,105.906250,106.953125,104.921875,106.597656,-1.950634,31057152
2001-01-25,106.640625,106.640625,103.593750,105.903122,-1.937925,27710592
2001-01-26,null,null,null,null,null,null
2001-01-29,103.281250,106.250000,98.687500,103.807030,-1.899569,31671232
2001-01-30,103.968750,108.187500,103.968750,107.738281,-1.971507,34377728
2001-01-31,107.656250,108.049217,105.625000,106.041405,-1.940456,29756544
2001-02-01,105.781250,105.859375,103.593750,105.498436,-1.930520,29752256
2001-02-02,104.703125,107.812500,104.531250,107.190628,-1.961485,26576576
2001-02-05,105.894531,105.894531,103.750000,104.250000,-1.907675,24453760
2001-02-06,103.937500,105.234375,103.828125,104.475784,-1.911806,21317376
2001-02-07,104.671875,105.078125,101.109375,101.400002,-1.855522,31559360
2001-02-08,101.015625,102.328125,99.234375,102.133591,-1.868946,26347904
2001-02-09,101.953125,102.343750,99.723434,100.096092,-1.831662,22720832
2001-02-12,99.687500,99.843750,98.378128,99.628906,-1.823113,27309312
2001-02-13,99.984375,101.937500,99.218750,99.737503,-1.825100,32295808
2001-02-14,99.921875,99.984375,98.437500,99.404686,-1.819010,17418368
2001-02-15,99.062500,101.718750,98.937500,101.517189,-1.857667,26502144
2001-02-16,101.562500,102.140625,96.875000,97.721092,-1.788202,31781056
2001-02-19,97.812500,98.765625,96.265625,98.516403,-1.802755,25319232
2001-02-20,98.828125,99.120316,97.507813,97.989059,-1.793105,20011392
2001-02-21,97.890625,97.890625,91.500000,92.375000,-1.690373,48497536
2001-02-22,92.015625,92.015625,86.828125,90.692184,-1.659580,42199488
2001-02-23,90.578125,91.406250,87.125000,87.477341,-1.600751,36875456
2001-02-26,89.531250,90.296875,87.816406,89.359375,-1.635191,31318528
2001-02-27,89.812500,90.765625,86.562500,88.989845,-1.628429,45370368
2001-02-28,88.828125,98.906250,86.750000,97.787498,-1.789417,76252608
2001-03-01,98.125000,98.343750,86.718750,88.792191,-1.624811,51682048
2001-03-02,88.906250,89.203125,76.578125,77.185158,-1.412414,72712960
2001-03-05,73.437500,78.109375,72.031250,75.229691,-1.376631,77053824
2001-03-06,null,null,null,null,null,null
2001-03-07,75.468750,81.562500,75.468750,81.122658,-1.484466,61233408
2001-03-08,81.406250,83.046875,78.781250,79.900780,-1.462107,25912960
2001-03-09,79.140625,79.140625,73.509377,75.273438,-1.377431,23425664
2001-03-12,74.031250,76.234375,68.765625,69.568748,-1.273041,20878464
2001-03-13,68.515625,73.828125,58.453125,66.923439,-1.224634,57681920
2001-03-14,66.421875,74.843750,65.796875,73.575783,-1.346366,26175040
2001-03-15,72.812500,76.734375,71.250000,76.230469,-1.394944,21202816
2001-03-16,75.937500,77.968750,72.031250,73.346878,-1.342177,20627008
2001-03-19,72.343750,74.375000,67.668747,69.591408,-1.273456,21926400
2001-03-20,69.531250,70.312500,65.953125,68.111717,-1.246379,14449920
2001-03-21,67.421875,71.406250,63.125000,70.160156,-1.283863,29639232
2001-03-22,69.546875,69.843750,66.171875,67.535934,-1.235842,17104576
2001-03-23,67.953125,69.328125,62.500000,65.943748,-1.206707,21620992
2001-03-26,64.390625,67.889061,64.390625,67.355469,-1.232540,12337152
2001-03-27,67.078125,73.890625,66.171875,72.710159,-1.330526,28129024
2001-03-28,73.046875,76.875000,73.031250,73.681252,-1.348296,18266560
2001-03-29,73.301559,73.301559,68.406250,68.925003,-1.261261,19577472
2001-03-30,68.359375,68.359375,63.411716,63.795311,-1.167393,18577280
2001-04-02,60.937500,64.859375,58.828125,63.977345,-1.170724,25418048
2001-04-03,64.609375,65.155472,62.109375,63.642185,-1.164591,18013056
2001-04-04,63.593750,63.593750,59.781250,61.139843,-1.118801,14143360
2001-04-05,null,null,null,null,null,null
2001-04-06,61.250000,66.030472,61.250000,62.636719,-1.146192,24190208
2001-04-09,62.187500,62.484375,60.156250,61.894531,-1.132610,12052288
2001-04-10,62.109375,63.281250,57.062500,60.246094,-1.102445,25333056
2001-04-11,60.468750,62.484375,50.607033,50.607033,-0.926060,36190272
2001-04-12,46.558594,47.625000,42.510155,44.528908,-0.814836,53287232
2001-04-13,null,null,null,null,null,null
2001-04-16,44.531250,48.312500,43.125000,48.014843,-0.878625,34083584
2001-04-17,47.046875,49.281250,45.625000,47.648438,-0.871920,28532224
2001-04-18,47.906250,55.271873,47.031250,55.271873,-1.011422,31759232
2001-04-19,59.692966,64.114845,57.000000,59.335938,-1.085790,35198592
2001-04-20,59.843750,62.500000,58.219532,60.149220,-1.100673,19519936
2001-04-23,59.375000,59.812500,57.390625,57.893749,-1.059400,14770752
2001-04-24,57.359375,61.140625,55.625000,60.347656,-1.104304,19556480
2001-04-25,60.468750,62.109375,58.906250,59.603127,-1.090680,13353088
2001-04-26,60.625000,61.718750,56.796875,57.056252,-1.044075,16979520
2001-04-27,56.718750,56.718750,50.000000,50.570313,-1.065439,21817344
2001-04-30,51.250000,58.546875,51.171875,58.246876,-1.227173,23871040
2001-05-01,null,null,null,null,null,null
2001-05-02,58.515625,64.218750,58.515625,61.298435,-1.291464,28376576
2001-05-03,60.781250,61.546875,58.986717,59.387501,-1.251204,16050496
2001-05-04,58.984375,60.156250,57.343750,59.585938,-1.255385,18196416
2001-05-07,61.328125,62.890625,60.625000,62.486717,-1.316499,22673152
2001-05-08,62.500000,63.045311,61.251560,61.975780,-1.305735,19752320
2001-05-09,62.109375,63.984375,59.843750,60.271091,-1.269819,23147456
2001-05-10,59.921875,61.640625,58.593750,60.000782,-1.264125,17099520
2001-05-11,59.718750,61.250000,59.156250,60.974998,-1.284650,13315136
2001-05-14,59.781250,62.179688,58.937500,60.871094,-1.282461,12545984
2001-05-15,60.156250,61.250000,56.265625,61.061718,-1.286477,18733888
2001-05-16,61.328125,62.343750,58.984375,59.335155,-1.250101,16829440
2001-05-17,60.000000,61.640625,59.765625,61.078125,-1.286822,16777792
2001-05-18,61.390625,62.656250,61.156250,61.594532,-1.297703,18054464
2001-05-21,61.484375,62.500000,61.406250,61.726563,-1.300484,12108928
2001-05-22,62.096874,62.889061,61.593750,62.015625,-1.306574,19892544
2001-05-23,61.828125,66.406250,61.593750,66.142967,-1.393531,40796800
2001-05-24,65.642189,66.715622,64.925781,65.067970,-1.370882,24724864
2001-05-25,65.296875,66.093750,64.531250,65.271095,-1.375162,17117376
2001-05-28,65.546875,67.717186,65.464066,66.856247,-1.408559,21711872
2001-05-29,67.093750,67.500000,66.015625,66.310158,-1.397054,12456960
2001-05-30,66.189842,66.189842,61.005466,61.170311,-1.288765,27203072
2001-05-31,59.062500,59.343750,57.734375,58.973438,-1.242480,21727168
2001-06-01,59.062500,59.765625,58.283592,58.545311,-1.233460,15985536
2001-06-04,59.062500,59.218750,56.265625,56.532810,-1.191060,18989632
2001-06-05,56.265625,59.843750,55.625000,59.052341,-1.244142,30994368
2001-06-06,59.234375,61.110935,59.000000,59.314842,-1.249673,17417728
2001-06-07,59.062500,60.859375,57.812500,60.610157,-1.276963,21293824
2001-06-08,60.906250,62.015625,60.173435,61.781250,-1.301636,21610048
2001-06-11,61.281250,61.546875,59.187500,59.493752,-1.253443,17040512
2001-06-12,59.296875,60.078125,58.457813,59.971092,-1.263499,21093312
2001-06-13,60.046875,60.843750,59.218750,59.764061,-1.259138,19140608
2001-06-14,59.500000,59.814060,58.359375,59.426563,-1.252027,15928576
2001-06-15,59.218750,59.218750,52.593750,53.154686,-1.119888,38604224
2001-06-18,52.265625,53.500000,48.989841,52.641407,-1.109074,29405120
2001-06-19,53.343750,54.453125,51.953125,54.092968,-1.139656,25896000
2001-06-20,54.218750,54.218750,51.578125,52.508595,-1.106276,21577280
2001-06-21,52.654686,53.951561,52.189060,53.221092,-1.121287,14272704
2001-06-22,52.984375,54.203125,52.687500,53.746094,-1.132348,16243712
